                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    318,                0.37604,                0.26969,                0.85508,                0.83793,                0.82187,                 0.8607,                0.66421,                0.96399,                0.66765,                 1.0951,             0.00042948,             0.00042948,             0.00042948
                    319,                0.37444,                0.27094,                0.85122,                0.87639,                 0.8126,                0.87284,                0.66837,                0.97252,                0.66384,                 1.1047,             0.00042886,             0.00042886,             0.00042886
                    320,                0.37317,                0.26428,                0.85254,                0.88189,                 0.8095,                0.87109,                0.66661,                0.97569,                0.67215,                 1.1047,             0.00042824,             0.00042824,             0.00042824
                    321,                0.37666,                0.26821,                0.85123,                 0.8753,                0.81773,                0.86442,                0.66459,                0.97572,                0.65908,                  1.099,             0.00042762,             0.00042762,             0.00042762
                    322,                0.37536,                0.27099,                0.85567,                 0.8731,                0.82458,                0.87349,                0.67039,                0.97416,                0.65767,                 1.0951,               0.000427,               0.000427,               0.000427
                    323,                0.37092,                0.26445,                0.85291,                0.87539,                0.82873,                0.88042,                0.66968,                0.99047,                0.64832,                 1.1015,             0.00042638,             0.00042638,             0.00042638
                    324,                0.37805,                0.27302,                0.85278,                0.88355,                0.80773,                0.87306,                0.67545,                0.97954,                0.66518,                 1.0923,             0.00042576,             0.00042576,             0.00042576
                    325,                0.37841,                0.26952,                0.85128,                0.88268,                0.79468,                0.86224,                0.66982,                0.97539,                0.66735,                 1.0836,             0.00042514,             0.00042514,             0.00042514
                    326,                 0.3726,                0.27055,                0.84923,                0.87436,                0.79269,                0.86212,                0.66216,                0.97336,                0.66285,                 1.0834,             0.00042452,             0.00042452,             0.00042452
                    327,                0.37256,                0.26885,                0.84488,                 0.8605,                0.79818,                0.85889,                0.65612,                0.97075,                0.66154,                 1.0845,             0.00042391,             0.00042391,             0.00042391
                    328,                0.37174,                0.26824,                0.84982,                0.85535,                0.80489,                0.85187,                0.65496,                0.97666,                0.67179,                 1.0957,             0.00042329,             0.00042329,             0.00042329
                    329,                0.36256,                0.26242,                 0.8458,                0.89562,                0.80492,                0.85697,                0.65636,                0.97853,                0.67632,                 1.0992,             0.00042267,             0.00042267,             0.00042267
                    330,                0.37536,                0.27186,                0.85153,                0.86339,                 0.8115,                 0.8576,                 0.6578,                0.98613,                0.69292,                 1.1068,             0.00042205,             0.00042205,             0.00042205
                    331,                0.37739,                0.27268,                0.85231,                0.90067,                0.80253,                 0.8629,                0.65672,                0.98657,                0.66869,                 1.1067,             0.00042143,             0.00042143,             0.00042143
                    332,                0.37192,                0.26692,                0.85223,                0.87153,                 0.8077,                0.86096,                0.66038,                0.98629,                0.66655,                 1.1055,             0.00042081,             0.00042081,             0.00042081
                    333,                0.38063,                0.27375,                 0.8509,                0.88194,                0.80039,                0.86393,                0.66916,                0.98289,                 0.6705,                 1.1031,             0.00042019,             0.00042019,             0.00042019
                    334,                0.37334,                0.27029,                0.84913,                0.87984,                0.80443,                0.86148,                0.65927,                0.98701,                0.66678,                 1.1068,             0.00041957,             0.00041957,             0.00041957
                    335,                0.37116,                 0.2672,                0.84988,                0.88121,                0.80011,                0.85408,                 0.6484,                0.98535,                0.67499,                 1.1112,             0.00041896,             0.00041896,             0.00041896
                    336,                0.37698,                0.27019,                 0.8533,                0.87949,                0.80733,                0.86225,                0.66103,                 0.9784,                0.67583,                   1.11,             0.00041834,             0.00041834,             0.00041834
                    337,                0.37677,                0.27076,                0.85058,                0.88039,                0.79367,                0.85582,                0.65782,                0.98902,                0.69272,                 1.1095,             0.00041772,             0.00041772,             0.00041772
                    338,                0.37375,                0.26989,                0.84884,                0.88146,                0.79435,                0.86043,                0.66161,                 0.9962,                0.67707,                 1.1176,              0.0004171,              0.0004171,              0.0004171
                    339,                0.38039,                0.27302,                0.85043,                0.89121,                0.79358,                0.86519,                0.66673,                0.98876,                  0.674,                 1.1139,             0.00041648,             0.00041648,             0.00041648
                    340,                0.37985,                0.27015,                 0.8482,                 0.8733,                0.80568,                0.86036,                0.65796,                0.99438,                  0.669,                 1.1147,             0.00041586,             0.00041586,             0.00041586
                    341,                0.36503,                0.26339,                0.84648,                0.86657,                0.82943,                0.86887,                0.66277,                0.98876,                0.66463,                 1.1119,             0.00041524,             0.00041524,             0.00041524
                    342,                0.36877,                0.26273,                0.84788,                0.87981,                0.80347,                 0.8656,                0.66224,                0.98546,                0.68041,                 1.1076,             0.00041462,             0.00041462,             0.00041462
                    343,                0.36017,                0.26257,                 0.8495,                 0.8757,                0.80621,                0.86686,                0.66983,                0.98249,                0.67025,                 1.1104,             0.00041401,             0.00041401,             0.00041401
                    344,                0.36631,                0.26432,                0.84918,                0.88128,                0.81092,                0.86799,                 0.6664,                 0.9771,                0.67539,                 1.1137,             0.00041339,             0.00041339,             0.00041339
                    345,                0.36816,                0.26626,                0.85499,                0.87178,                0.82194,                0.86942,                0.66153,                0.98947,                0.67858,                 1.1304,             0.00041277,             0.00041277,             0.00041277
                    346,                0.36925,                0.26268,                0.85137,                0.87109,                 0.8159,                0.87199,                0.65837,                0.98439,                0.66819,                 1.1176,             0.00041215,             0.00041215,             0.00041215
                    347,                0.37231,                0.26764,                0.85274,                0.88407,                0.80476,                0.86449,                0.66152,                0.98972,                0.67738,                 1.1186,             0.00041153,             0.00041153,             0.00041153
                    348,                0.36912,                0.26591,                0.84927,                0.86303,                 0.8121,                0.86139,                0.65895,                0.97986,                0.67811,                 1.1051,             0.00041091,             0.00041091,             0.00041091
                    349,                0.36907,                0.26864,                0.85408,                0.89329,                0.80251,                0.86432,                0.66335,                 0.9793,                0.67929,                 1.1127,             0.00041029,             0.00041029,             0.00041029
                    350,                0.36536,                0.26359,                0.84583,                0.88288,                 0.8045,                0.86279,                0.65978,                0.97697,                0.67633,                 1.0996,             0.00040968,             0.00040968,             0.00040968
                    351,                0.36129,                0.26523,                0.85192,                  0.892,                0.80265,                0.86335,                0.66084,                0.98233,                0.65783,                 1.1068,             0.00040906,             0.00040906,             0.00040906
                    352,                0.36729,                0.26709,                0.84805,                0.86369,                 0.8124,                0.86077,                0.66544,                0.97949,                0.65548,                 1.1117,             0.00040844,             0.00040844,             0.00040844
                    353,                0.36725,                0.26365,                0.85276,                0.84843,                0.82552,                0.86308,                0.66371,                0.98156,                 0.6555,                 1.1071,             0.00040782,             0.00040782,             0.00040782
                    354,                0.36405,                0.26201,                0.85178,                0.88092,                0.79784,                0.86517,                0.66615,                0.97992,                 0.6597,                  1.099,              0.0004072,              0.0004072,              0.0004072
                    355,                0.36073,                0.26103,                0.85089,                0.85772,                0.81712,                0.85193,                0.65639,                 0.9859,                0.66664,                 1.1079,             0.00040658,             0.00040658,             0.00040658
                    356,                0.36616,                0.26604,                0.85232,                0.85981,                0.81738,                0.85525,                 0.6538,                0.99221,                0.68462,                   1.11,             0.00040596,             0.00040596,             0.00040596
                    357,                0.36393,                 0.2621,                0.84755,                0.88127,                0.80435,                  0.861,                0.66026,                0.99004,                0.67334,                 1.1141,             0.00040534,             0.00040534,             0.00040534
                    358,                0.35876,                0.25687,                0.85079,                0.88791,                0.80343,                0.86064,                0.66389,                0.98205,                0.65586,                 1.1141,             0.00040473,             0.00040473,             0.00040473
                    359,                0.36105,                0.25983,                0.84979,                0.87486,                0.80338,                0.86089,                0.66579,                0.97334,                0.64309,                 1.1135,             0.00040411,             0.00040411,             0.00040411
                    360,                0.37133,                 0.2672,                0.86102,                0.87429,                0.80116,                0.86125,                0.66002,                0.97974,                0.64205,                 1.1204,             0.00040349,             0.00040349,             0.00040349
                    361,                0.36442,                0.26519,                0.84606,                0.86552,                0.81606,                0.86384,                0.66331,                0.97594,                0.65145,                 1.1144,             0.00040287,             0.00040287,             0.00040287
                    362,                0.36191,                0.25656,                0.85258,                0.89258,                0.79701,                0.86271,                0.66125,                0.98537,                0.66291,                 1.1138,             0.00040225,             0.00040225,             0.00040225
                    363,                0.35643,                0.25625,                0.84714,                0.86524,                0.81392,                0.86319,                0.66399,                0.99419,                0.65413,                 1.1104,             0.00040163,             0.00040163,             0.00040163
                    364,                0.36574,                0.26034,                 0.8525,                0.85822,                0.82113,                0.85707,                0.65903,                0.99473,                0.66871,                 1.1143,             0.00040101,             0.00040101,             0.00040101
                    365,                 0.3647,                0.26077,                0.84849,                0.88521,                0.79939,                0.85985,                0.66299,                0.98654,                0.66768,                 1.1063,             0.00040039,             0.00040039,             0.00040039
                    366,                0.36591,                0.26552,                0.84886,                 0.8948,                0.81184,                0.86595,                0.66175,                0.98016,                0.67228,                  1.093,             0.00039978,             0.00039978,             0.00039978
                    367,                0.36363,                0.26252,                0.84358,                0.88244,                0.80783,                0.86419,                0.66456,                0.97762,                0.65667,                 1.0908,             0.00039916,             0.00039916,             0.00039916
                    368,                 0.3599,                0.26154,                0.84591,                0.86558,                0.82235,                0.86566,                0.66217,                0.97792,                0.66543,                 1.1098,             0.00039854,             0.00039854,             0.00039854
                    369,                0.36933,                0.26425,                0.84885,                0.88188,                0.80429,                0.85655,                0.65901,                0.99225,                0.67935,                 1.1306,             0.00039792,             0.00039792,             0.00039792
                    370,                0.36247,                0.26101,                 0.8435,                0.87265,                0.80814,                0.85744,                0.66208,                0.98768,                0.65674,                 1.1119,              0.0003973,              0.0003973,              0.0003973
                    371,                0.35901,                0.26274,                0.84839,                0.86485,                0.80662,                0.85722,                0.66335,                0.97659,                0.64397,                 1.0979,             0.00039668,             0.00039668,             0.00039668
                    372,                0.37065,                0.26333,                0.84986,                0.87246,                 0.8019,                0.85951,                0.66078,                0.97378,                0.65283,                 1.0926,             0.00039606,             0.00039606,             0.00039606
                    373,                0.35564,                0.25735,                0.84309,                0.86191,                0.81449,                 0.8616,                 0.6702,                0.98129,                0.65096,                 1.1034,             0.00039544,             0.00039544,             0.00039544
                    374,                0.35324,                0.25883,                0.84892,                0.87526,                0.81113,                0.86483,                0.66647,                0.98737,                0.64716,                 1.1106,             0.00039483,             0.00039483,             0.00039483
                    375,                0.36093,                 0.2588,                0.84562,                0.88378,                0.80908,                0.87615,                0.67007,                0.98552,                0.63965,                 1.1076,             0.00039421,             0.00039421,             0.00039421
                    376,                0.36219,                0.26258,                0.84598,                0.86392,                0.81619,                0.86162,                0.66346,                0.99022,                0.65339,                 1.1066,             0.00039359,             0.00039359,             0.00039359
                    377,                0.35023,                0.25588,                0.84312,                0.89369,                 0.7942,                0.86285,                0.66289,                0.98221,                0.64725,                 1.1055,             0.00039297,             0.00039297,             0.00039297
                    378,                0.35324,                 0.2565,                 0.8444,                0.86491,                0.80835,                0.86857,                0.67078,                0.97848,                0.64871,                 1.1031,             0.00039235,             0.00039235,             0.00039235
                    379,                 0.3475,                0.24988,                0.84456,                0.86961,                0.80805,                0.86237,                0.66639,                0.97361,                0.64545,                 1.0981,             0.00039173,             0.00039173,             0.00039173
                    380,                0.35674,                0.25547,                0.84756,                0.86045,                0.80401,                0.86717,                0.66952,                 0.9755,                0.66264,                 1.1036,             0.00039111,             0.00039111,             0.00039111
                    381,                 0.3528,                0.25244,                0.84689,                0.86714,                0.80525,                0.86923,                0.66689,                 0.9703,                0.66181,                 1.1138,             0.00039049,             0.00039049,             0.00039049
                    382,                 0.3608,                0.26225,                0.84982,                0.87478,                 0.7947,                0.86462,                0.66601,                0.98887,                0.67582,                   1.12,             0.00038988,             0.00038988,             0.00038988
                    383,                0.35941,                0.25879,                0.84979,                0.88086,                0.80194,                0.86172,                0.66269,                0.98984,                0.68188,                 1.1082,             0.00038926,             0.00038926,             0.00038926
                    384,                0.35744,                0.26003,                 0.8509,                0.87857,                0.80342,                0.86214,                 0.6645,                0.98627,                0.67405,                 1.1168,             0.00038864,             0.00038864,             0.00038864
                    385,                0.35433,                0.26003,                0.84658,                0.85279,                0.81437,                0.86642,                0.66722,                0.99391,                0.68966,                 1.1234,             0.00038802,             0.00038802,             0.00038802
                    386,                0.35543,                0.25698,                0.84888,                0.88574,                0.77932,                0.86397,                0.65849,                0.99013,                0.67305,                 1.1129,              0.0003874,              0.0003874,              0.0003874
                    387,                0.36102,                0.25881,                0.84701,                0.84889,                0.81411,                0.85759,                0.65505,                0.98575,                0.66267,                 1.1154,             0.00038678,             0.00038678,             0.00038678
                    388,                0.35434,                 0.2542,                0.84378,                0.87286,                0.80808,                0.86187,                 0.6615,                0.98161,                0.66859,                 1.1198,             0.00038616,             0.00038616,             0.00038616
                    389,                 0.3577,                0.25895,                 0.8444,                0.88555,                0.78944,                0.86327,                0.66448,                0.99304,                0.67538,                 1.1294,             0.00038554,             0.00038554,             0.00038554
                    390,                0.35167,                 0.2557,                0.84694,                0.87954,                0.79291,                0.86466,                0.66502,                0.99382,                0.66527,                 1.1414,             0.00038492,             0.00038492,             0.00038492
                    391,                0.35943,                0.25984,                0.85089,                0.88571,                  0.798,                0.87498,                0.66832,                 0.9983,                0.65292,                 1.1456,             0.00038431,             0.00038431,             0.00038431
                    392,                0.35069,                0.25512,                0.84426,                0.88758,                 0.8038,                0.87337,                   0.67,                0.99264,                0.64163,                 1.1443,             0.00038369,             0.00038369,             0.00038369
                    393,                0.35083,                0.25759,                0.84816,                0.90573,                 0.7914,                 0.8693,                 0.6661,                0.99286,                0.65669,                 1.1445,             0.00038307,             0.00038307,             0.00038307
                    394,                0.36102,                0.26085,                0.85256,                0.88761,                 0.8021,                 0.8697,                0.66202,                  1.003,                 0.6742,                 1.1565,             0.00038245,             0.00038245,             0.00038245
                    395,                0.34581,                0.25221,                 0.8501,                0.89108,                0.80292,                0.86969,                0.65875,                0.99678,                0.66189,                 1.1507,             0.00038183,             0.00038183,             0.00038183
                    396,                0.34934,                0.25407,                0.84339,                0.87963,                0.81246,                0.87212,                0.66143,                0.99653,                0.64909,                 1.1358,             0.00038121,             0.00038121,             0.00038121
                    397,                0.35153,                0.25383,                0.84646,                0.87439,                0.81366,                0.87222,                 0.6643,                0.98703,                0.64693,                 1.1317,             0.00038059,             0.00038059,             0.00038059
                    398,                0.34831,                0.25081,                0.84579,                 0.8769,                 0.8059,                0.87162,                0.66028,                0.98407,                0.65835,                 1.1372,             0.00037997,             0.00037997,             0.00037997
                    399,                 0.3498,                0.25178,                0.84632,                0.83928,                0.84054,                0.86846,                0.65989,                 0.9871,                0.64737,                 1.1365,             0.00037936,             0.00037936,             0.00037936
                    400,                0.34435,                0.24931,                0.84156,                0.87783,                0.79538,                0.87053,                0.66109,                0.99051,                0.64785,                 1.1205,             0.00037874,             0.00037874,             0.00037874
                    401,                0.34119,                0.24801,                0.84352,                0.89094,                0.79405,                 0.8673,                0.65865,                0.98419,                  0.649,                  1.113,             0.00037812,             0.00037812,             0.00037812
                    402,                0.34581,                0.24944,                0.84157,                 0.8977,                0.79564,                0.86845,                0.65938,                0.98297,                0.66252,                 1.1159,              0.0003775,              0.0003775,              0.0003775
                    403,                0.34832,                0.25024,                0.84305,                0.90323,                0.79808,                0.86936,                0.65806,                0.99096,                0.65235,                 1.1261,             0.00037688,             0.00037688,             0.00037688
                    404,                0.34938,                0.25107,                0.84454,                0.88179,                0.80023,                0.86962,                0.66751,                 0.9884,                0.65659,                 1.1196,             0.00037626,             0.00037626,             0.00037626
                    405,                0.35569,                0.25683,                0.84656,                0.85905,                0.82037,                0.87036,                0.66511,                0.99497,                0.65188,                  1.125,             0.00037564,             0.00037564,             0.00037564
                    406,                0.34773,                0.25138,                0.84506,                0.86763,                0.82186,                0.87117,                0.66191,                0.98438,                0.64952,                 1.1193,             0.00037503,             0.00037503,             0.00037503
                    407,                0.34677,                0.25173,                0.84204,                0.89838,                0.80632,                0.87073,                  0.658,                0.98405,                0.65398,                 1.1176,             0.00037441,             0.00037441,             0.00037441
                    408,                0.34955,                0.25253,                0.84314,                0.89198,                 0.7905,                0.86273,                0.66549,                0.98572,                0.64323,                 1.1199,             0.00037379,             0.00037379,             0.00037379
                    409,                0.34985,                0.25335,                 0.8505,                0.86276,                0.81131,                0.86005,                0.65901,                0.98884,                0.65743,                 1.1266,             0.00037317,             0.00037317,             0.00037317
                    410,                0.35245,                0.25529,                  0.844,                0.88712,                0.78752,                0.85678,                0.65859,                0.98026,                 0.6602,                 1.1204,             0.00037255,             0.00037255,             0.00037255
                    411,                0.35012,                0.25264,                0.84544,                0.88013,                0.78422,                0.85712,                0.65968,                0.97611,                0.65595,                 1.1217,             0.00037193,             0.00037193,             0.00037193
                    412,                0.33788,                0.24955,                0.84352,                0.86085,                0.81998,                0.86425,                0.66109,                0.97611,                 0.6614,                 1.1227,             0.00037131,             0.00037131,             0.00037131
                    413,                0.35149,                0.25488,                0.84754,                0.89696,                0.79816,                0.86338,                0.65819,                0.97872,                0.65969,                 1.1159,             0.00037069,             0.00037069,             0.00037069
                    414,                0.34784,                0.25606,                0.84533,                0.88946,                0.79756,                0.85639,                0.65937,                0.98269,                0.66661,                 1.1297,             0.00037008,             0.00037008,             0.00037008
                    415,                0.34671,                0.25195,                0.84538,                0.88481,                0.79482,                0.85952,                0.66053,                0.98843,                0.67648,                 1.1315,             0.00036946,             0.00036946,             0.00036946
                    416,                0.35021,                0.25364,                0.85305,                0.88388,                0.79275,                0.85514,                0.65735,                0.98143,                0.66776,                 1.1221,             0.00036884,             0.00036884,             0.00036884
                    417,                0.35489,                0.25783,                 0.8441,                0.88634,                0.79219,                0.85639,                0.65945,                0.98472,                0.66902,                  1.128,             0.00036822,             0.00036822,             0.00036822
                    418,                0.35092,                0.25262,                0.84514,                 0.8939,                0.79051,                0.85591,                0.66107,                0.98204,                0.66427,                 1.1219,              0.0003676,              0.0003676,              0.0003676
                    419,                0.34782,                0.24826,                0.84316,                0.88727,                0.78451,                0.85714,                 0.6594,                0.98098,                0.65722,                  1.121,             0.00036698,             0.00036698,             0.00036698
                    420,                0.34867,                0.25013,                0.84342,                0.86142,                0.80252,                0.86128,                0.66074,                0.99497,                0.65489,                 1.1365,             0.00036636,             0.00036636,             0.00036636
                    421,                0.34932,                0.25375,                0.84401,                0.88249,                0.79991,                0.86233,                0.66324,                0.98582,                0.65178,                 1.1271,             0.00036574,             0.00036574,             0.00036574
                    422,                0.34526,                0.25223,                0.84214,                0.88633,                0.79958,                0.85622,                0.65721,                0.98378,                0.65311,                 1.1175,             0.00036513,             0.00036513,             0.00036513
                    423,                0.34869,                0.25486,                0.84632,                0.89131,                0.80336,                0.85994,                0.65596,                0.98185,                0.66593,                 1.1132,             0.00036451,             0.00036451,             0.00036451
                    424,                0.34759,                0.25194,                0.84689,                0.89458,                0.79288,                0.85882,                0.65877,                0.98502,                 0.6758,                  1.113,             0.00036389,             0.00036389,             0.00036389
                    425,                0.33935,                0.25183,                0.84472,                0.88674,                 0.8046,                0.86417,                0.65936,                0.99276,                0.66108,                 1.1174,             0.00036327,             0.00036327,             0.00036327
                    426,                0.33589,                0.24553,                0.84364,                0.89475,                0.80114,                0.86718,                0.66392,                0.98091,                0.65074,                 1.1121,             0.00036265,             0.00036265,             0.00036265
                    427,                0.33446,                0.24522,                0.83969,                0.88895,                0.79659,                0.86216,                0.66486,                0.96612,                0.65405,                 1.1035,             0.00036203,             0.00036203,             0.00036203
                    428,                0.34397,                0.24858,                0.84859,                0.89258,                0.79303,                0.85816,                0.66345,                0.95905,                0.64692,                 1.1054,             0.00036141,             0.00036141,             0.00036141
                    429,                0.34392,                0.25165,                0.84355,                0.90533,                0.79742,                0.86518,                0.66103,                0.97488,                0.65712,                  1.118,             0.00036079,             0.00036079,             0.00036079
                    430,                0.34161,                0.24849,                0.84103,                 0.8795,                0.79829,                0.85943,                  0.662,                 0.9789,                0.65319,                 1.1221,             0.00036018,             0.00036018,             0.00036018
                    431,                0.34066,                0.24759,                0.84353,                0.87225,                 0.7978,                0.85889,                0.66271,                0.96864,                0.65546,                 1.1181,             0.00035956,             0.00035956,             0.00035956
                    432,                0.34324,                 0.2494,                0.84414,                0.87469,                0.80302,                0.86456,                0.66629,                0.96882,                0.66764,                 1.1148,             0.00035894,             0.00035894,             0.00035894
                    433,                0.34211,                0.24802,                0.84306,                0.87612,                0.80223,                0.86108,                0.66301,                 0.9731,                0.66021,                 1.1326,             0.00035832,             0.00035832,             0.00035832
                    434,                0.33708,                0.24667,                0.84425,                 0.8622,                0.82468,                0.85846,                  0.661,                0.97905,                0.65225,                 1.1349,              0.0003577,              0.0003577,              0.0003577
                    435,                0.34274,                0.24617,                0.84783,                0.89456,                0.79292,                0.86248,                  0.667,                0.97924,                0.64441,                  1.128,             0.00035708,             0.00035708,             0.00035708
                    436,                0.34511,                 0.2493,                0.84642,                 0.8645,                0.81498,                0.86289,                0.66493,                0.98096,                 0.6442,                 1.1248,             0.00035646,             0.00035646,             0.00035646
                    437,                0.33848,                0.25038,                0.84532,                0.87465,                0.80771,                0.86243,                0.66319,                0.97933,                0.65052,                 1.1197,             0.00035584,             0.00035584,             0.00035584
                    438,                0.34594,                0.25126,                0.84568,                0.89258,                0.79558,                0.86084,                0.66391,                0.98713,                 0.6499,                  1.128,             0.00035523,             0.00035523,             0.00035523
                    439,                 0.3454,                0.25319,                0.84326,                0.89491,                0.78995,                0.86727,                0.66325,                0.99083,                0.65501,                 1.1342,             0.00035461,             0.00035461,             0.00035461
                    440,                0.34411,                0.25049,                 0.8411,                0.88905,                0.79883,                0.86798,                0.66437,                0.97621,                0.64741,                 1.1267,             0.00035399,             0.00035399,             0.00035399
                    441,                0.33556,                0.24491,                0.84152,                0.87656,                0.81681,                0.86875,                0.67017,                0.97472,                0.64497,                 1.1267,             0.00035337,             0.00035337,             0.00035337
                    442,                0.33953,                0.25041,                 0.8429,                0.86266,                  0.813,                0.86445,                0.66625,                0.98313,                0.65434,                 1.1339,             0.00035275,             0.00035275,             0.00035275
                    443,                0.34154,                0.25114,                 0.8439,                 0.8639,                0.81728,                 0.8643,                0.65698,                 1.0012,                0.65326,                 1.1463,             0.00035213,             0.00035213,             0.00035213
                    444,                0.33734,                0.24949,                0.84144,                0.86338,                0.81502,                0.85931,                 0.6542,                0.99455,                0.65836,                 1.1386,             0.00035151,             0.00035151,             0.00035151
                    445,                0.34263,                0.24887,                0.84714,                0.88167,                0.80855,                0.86947,                0.66141,                0.98643,                 0.6554,                 1.1276,             0.00035089,             0.00035089,             0.00035089
                    446,                0.34458,                 0.2526,                0.84205,                 0.9011,                0.79701,                0.87017,                0.66346,                 0.9876,                0.64963,                 1.1357,             0.00035028,             0.00035028,             0.00035028
                    447,                0.33838,                 0.2459,                0.84359,                0.89621,                0.79647,                0.86099,                0.65802,                0.98129,                 0.6585,                 1.1279,             0.00034966,             0.00034966,             0.00034966
                    448,                 0.3385,                0.24642,                0.83995,                0.85936,                0.82599,                0.86146,                0.65707,                0.99063,                0.65579,                 1.1342,             0.00034904,             0.00034904,             0.00034904
                    449,                0.33981,                0.24671,                0.84168,                0.88387,                 0.7954,                 0.8602,                 0.6612,                 1.0043,                0.66706,                 1.1451,             0.00034842,             0.00034842,             0.00034842
                    450,                0.33223,                0.24324,                0.84164,                0.88543,                 0.8012,                0.86151,                0.66093,                0.99012,                 0.6632,                 1.1378,              0.0003478,              0.0003478,              0.0003478
                    451,                0.33126,                0.24352,                0.83785,                0.87768,                0.81081,                0.86723,                0.66198,                0.99183,                0.66756,                 1.1485,             0.00034718,             0.00034718,             0.00034718
                    452,                0.34296,                0.24643,                0.84358,                 0.8763,                0.80539,                0.86329,                0.66321,                0.98667,                 0.6712,                 1.1306,             0.00034656,             0.00034656,             0.00034656
                    453,                0.33946,                 0.2504,                0.84249,                0.87568,                0.80612,                0.86577,                0.66402,                0.98496,                0.66517,                 1.1168,             0.00034594,             0.00034594,             0.00034594
                    454,                0.33658,                0.24565,                0.83754,                0.85532,                0.82072,                0.86399,                0.66492,                0.99247,                 0.6629,                 1.1211,             0.00034533,             0.00034533,             0.00034533
                    455,                0.33726,                0.24554,                0.83686,                0.86274,                0.81954,                 0.8672,                0.66498,                 0.9855,                0.66081,                 1.1137,             0.00034471,             0.00034471,             0.00034471
                    456,                0.33762,                0.24682,                0.84508,                0.86067,                0.81364,                0.85775,                0.66053,                   0.99,                0.66367,                 1.1165,             0.00034409,             0.00034409,             0.00034409
                    457,                0.33268,                0.24317,                0.83974,                0.85889,                0.82025,                0.85974,                0.66155,                0.99258,                  0.665,                 1.1187,             0.00034347,             0.00034347,             0.00034347
                    458,                0.33179,                0.24074,                0.84439,                0.87498,                0.81279,                0.87158,                0.66176,                0.99466,                0.67489,                 1.1195,             0.00034285,             0.00034285,             0.00034285
                    459,                0.33686,                0.24537,                0.84085,                0.87233,                0.80042,                0.86706,                0.66303,                0.99121,                0.66277,                 1.1118,             0.00034223,             0.00034223,             0.00034223
                    460,                0.34123,                0.24925,                0.84175,                0.89167,                0.79551,                0.86084,                0.65759,                0.97952,                0.66783,                 1.1017,             0.00034161,             0.00034161,             0.00034161
                    461,                0.34231,                  0.246,                0.84227,                0.89254,                0.78913,                   0.86,                0.65772,                0.99462,                0.66058,                 1.1275,             0.00034099,             0.00034099,             0.00034099
                    462,                0.33494,                 0.2458,                0.84055,                0.89065,                0.78755,                0.86108,                0.66258,                0.98355,                 0.6454,                 1.1275,             0.00034038,             0.00034038,             0.00034038
                    463,                0.33835,                0.24645,                0.84418,                0.89462,                0.79523,                0.86682,                0.66282,                0.98631,                0.64091,                 1.1376,             0.00033976,             0.00033976,             0.00033976
                    464,                0.34093,                0.24758,                0.84083,                0.86802,                0.79872,                0.85804,                0.66443,                0.98555,                0.64476,                 1.1303,             0.00033914,             0.00033914,             0.00033914
                    465,                0.33079,                0.23877,                0.83736,                0.87555,                0.79531,                0.86217,                0.66833,                0.98214,                 0.6487,                  1.124,             0.00033852,             0.00033852,             0.00033852
                    466,                0.33094,                0.24058,                0.83886,                0.87301,                0.79473,                 0.8616,                0.66689,                0.98102,                0.64909,                 1.1252,              0.0003379,              0.0003379,              0.0003379
                    467,                0.33117,                0.24118,                0.83877,                0.87979,                0.79969,                0.86432,                0.65758,                  0.977,                0.65827,                 1.1259,             0.00033728,             0.00033728,             0.00033728
                    468,                 0.3353,                0.24298,                0.84031,                0.89108,                0.79358,                0.86233,                0.66052,                0.97367,                0.64718,                 1.1268,             0.00033666,             0.00033666,             0.00033666
                    469,                0.33493,                0.24004,                0.84452,                0.88928,                0.80348,                0.86699,                0.66485,                0.97091,                0.64229,                 1.1176,             0.00033604,             0.00033604,             0.00033604
                    470,                0.33379,                0.24578,                 0.8428,                0.88148,                0.80749,                0.86587,                0.66298,                0.97284,                 0.6465,                 1.1156,             0.00033543,             0.00033543,             0.00033543
                    471,                0.33041,                0.24165,                0.83824,                0.88819,                0.79905,                0.86717,                0.66261,                0.97189,                0.65434,                 1.1188,             0.00033481,             0.00033481,             0.00033481
                    472,                 0.3343,                 0.2438,                0.83989,                0.87956,                0.80576,                0.86649,                0.66033,                0.97166,                0.65485,                 1.1135,             0.00033419,             0.00033419,             0.00033419
                    473,                0.33023,                0.24215,                0.83948,                0.88098,                0.79816,                0.86975,                0.66571,                0.97476,                0.65441,                 1.1134,             0.00033357,             0.00033357,             0.00033357
                    474,                 0.3247,                0.23884,                0.84108,                0.88287,                0.80344,                0.86005,                0.66004,                0.97185,                0.66243,                 1.1103,             0.00033295,             0.00033295,             0.00033295
                    475,                0.33151,                0.24434,                0.84296,                0.85964,                0.81257,                0.85528,                0.65719,                 0.9817,                  0.668,                 1.1175,             0.00033233,             0.00033233,             0.00033233
                    476,                0.32684,                0.23989,                0.84053,                0.87351,                0.80843,                0.85663,                0.65826,                 0.9793,                0.65395,                 1.1167,             0.00033171,             0.00033171,             0.00033171
